date_time	B.1	B.1.1	B.1.1.7	B.1.351	B.1.393	B.1.525	B.1.617.1	B.1.617.2	Other	source
"2021-04-04T23:00:00.000Z"	0.07500000000000001	0.023333333333333334	0.17666666666666667	0.006666666666666667	0.02	0.01	0.31333333333333335	0.2566666666666667	0.11833333333333333	
"2021-04-05T23:00:00.000Z"	0.08082191780821919	0.030136986301369864	0.16575342465753426	0.008219178082191782	0.020547945205479454	0.010958904109589041	0.30821917808219185	0.27808219178082194	0.09726027397260274	
"2021-04-06T23:00:00.000Z"	0.06967213114754098	0.02868852459016393	0.16939890710382513	0.008196721311475409	0.008196721311475409	0.01366120218579235	0.29781420765027317	0.3060109289617486	0.09836065573770492	
"2021-04-07T23:00:00.000Z"	0.07142857142857142	0.031746031746031744	0.14444444444444443	0.007936507936507936	0.0063492063492063475	0.017460317460317457	0.3079365079365079	0.31746031746031744	0.09523809523809522	
"2021-04-08T23:00:00.000Z"	0.07543859649122808	0.03157894736842106	0.14210526315789476	0.007017543859649124	0.008771929824561405	0.014035087719298248	0.3087719298245614	0.3315789473684211	0.08070175438596493	
"2021-04-09T23:00:00.000Z"	0.06333333333333332	0.02833333333333333	0.12	0.006666666666666665	0.008333333333333333	0.01333333333333333	0.30666666666666664	0.38499999999999995	0.06833333333333333	
"2021-04-10T23:00:00.000Z"	0.05160142348754449	0.030249110320284697	0.12099644128113879	0.007117437722419929	0.019572953736654807	0.012455516014234877	0.29893238434163705	0.4003558718861211	0.05871886120996442	
"2021-04-11T23:00:00.000Z"	0.10036496350364964	0.04927007299270074	0.09124087591240877	0.012773722627737228	0.043795620437956206	0.010948905109489052	0.26459854014598544	0.3740875912408759	0.05291970802919709	
"2021-04-12T23:00:00.000Z"	0.1	0.05384615384615385	0.0794871794871795	0.012820512820512822	0.05641025641025642	0.012820512820512822	0.22564102564102567	0.40769230769230774	0.05128205128205129	
"2021-04-13T23:00:00.000Z"	0.1234866828087167	0.058111380145278446	0.048426150121065374	0.019370460048426148	0.06779661016949153	0.007263922518159806	0.19854721549636803	0.43825665859564167	0.038740920096852295	
"2021-04-14T23:00:00.000Z"	0.10899653979238755	0.05536332179930796	0.06228373702422146	0.01903114186851211	0.05363321799307959	0.0034602076124567475	0.18858131487889274	0.4671280276816609	0.04152249134948097	
"2021-04-15T23:00:00.000Z"	0.1054421768707483	0.05612244897959184	0.06292517006802721	0.017006802721088437	0.05102040816326531	0.003401360544217687	0.1921768707482993	0.46768707482993194	0.04421768707482993	
"2021-04-16T23:00:00.000Z"	0.11496350364963505	0.06021897810218979	0.06204379562043796	0.021897810218978103	0.05656934306569344	0.0036496350364963507	0.17518248175182483	0.4671532846715329	0.03832116788321168	
"2021-04-17T23:00:00.000Z"	0.10769230769230768	0.055384615384615386	0.056923076923076917	0.01846153846153846	0.038461538461538464	0.0030769230769230765	0.15538461538461537	0.5276923076923077	0.03692307692307692	
"2021-04-18T23:00:00.000Z"	0.06864274570982837	0.032761310452418084	0.057722308892355675	0.018720748829953192	0.020280811232449292	0.004680187207488298	0.16692667706708264	0.5943837753510139	0.035881435257410284	
"2021-04-19T23:00:00.000Z"	0.0809248554913295	0.034682080924855495	0.05346820809248555	0.01878612716763006	0.017341040462427747	0.0028901734104046246	0.15895953757225434	0.6011560693641619	0.03179190751445087	
"2021-04-20T23:00:00.000Z"	0.09738372093023258	0.034883720930232565	0.05087209302325583	0.013081395348837213	0.018895348837209308	0.002906976744186047	0.13953488372093026	0.6046511627906979	0.037790697674418616	
"2021-04-21T23:00:00.000Z"	0.10147601476014759	0.027675276752767528	0.02952029520295203	0.01107011070110701	0.016605166051660517	0.0018450184501845018	0.12177121771217712	0.6531365313653136	0.03690036900369004	
"2021-04-22T23:00:00.000Z"	0.10714285714285714	0.026785714285714284	0.023214285714285715	0.014285714285714285	0.016071428571428573	0.0035714285714285713	0.1125	0.6464285714285715	0.05	
"2021-04-23T23:00:00.000Z"	0.12022900763358778	0.02862595419847328	0.020992366412213737	0.011450381679389311	0.01717557251908397	0.0038167938931297704	0.10305343511450381	0.6374045801526718	0.05725190839694656	
"2021-04-24T23:00:00.000Z"	0.13592233009708737	0.02912621359223301	0.02184466019417476	0.014563106796116505	0.02184466019417476	0.0048543689320388345	0.10679611650485438	0.5970873786407768	0.06796116504854369	
"2021-04-25T23:00:00.000Z"	0.1523545706371191	0.036011080332409975	0.019390581717451526	0.008310249307479225	0.0221606648199446	0.002770083102493075	0.08033240997229918	0.6094182825484764	0.06925207756232687	
"2021-04-26T23:00:00.000Z"	0.15087719298245614	0.02807017543859649	0.010526315789473684	0.007017543859649122	0.02807017543859649	0.003508771929824561	0.07368421052631578	0.6140350877192983	0.08421052631578947	
"2021-04-27T23:00:00.000Z"	0.10526315789473685	0.017543859649122806	0.011695906432748537	0.011695906432748537	0.005847953216374269	0.005847953216374269	0.058479532163742694	0.6666666666666666	0.11695906432748539	
"2021-04-28T23:00:00.000Z"	0.11111111111111112	0.04093567251461989	0.011695906432748537	0.011695906432748537	0.011695906432748537	0.005847953216374269	0.06432748538011696	0.6315789473684211	0.11111111111111112	
"2021-04-29T23:00:00.000Z"	0.10169491525423728	0.05084745762711864	0.01694915254237288	0.00847457627118644	0	0	0	0.7542372881355931	0.06779661016949153	
"2021-04-30T23:00:00.000Z"	0.07476635514018691	0.05607476635514018	0.04672897196261682	0.009345794392523364	0	0	0	0.7476635514018691	0.06542056074766354	
"2021-05-01T23:00:00.000Z"	0.07920792079207921	0.05940594059405941	0.039603960396039604	0.009900990099009901	0	0	0	0.7623762376237625	0.049504950495049514	
"2021-05-02T23:00:00.000Z"	0.05882352941176471	0.05882352941176471	0.05882352941176471	0.023529411764705882	0	0.011764705882352941	0	0.7294117647058824	0.05882352941176471	
"2021-05-03T23:00:00.000Z"	0.06593406593406594	0.05494505494505495	0.06593406593406594	0.02197802197802198	0	0.03296703296703297	0	0.6703296703296704	0.08791208791208792	
"2021-05-04T23:00:00.000Z"	0	0.060240963855421686	0.08433734939759036	0.03614457831325301	0	0	0	0.7108433734939759	0.10843373493975904	
"2021-05-05T23:00:00.000Z"	0	0	0.1568627450980392	0.0784313725490196	0	0	0	0.7647058823529411	0	
"2021-05-06T23:00:00.000Z"	0	0	0	0	0	0	0	1	0	
"2021-05-07T23:00:00.000Z"	0	0	0	0	0	0	0	1	0	
"2021-05-08T23:00:00.000Z"	0	0	0	0	0	0	0	1	0	
"2021-05-09T23:00:00.000Z"	0	0	0	0	0	0	0	1	0	
"2021-05-10T23:00:00.000Z"	0	0	0	0	0	0	0	1	0	
"2021-05-11T23:00:00.000Z"	0	0	0	0	0	0	0	1	0	
